"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-08","463167797558589","taiwan","24.0","121.0","343315869635106","philippines","11.333330555556","123.01666944444","2990","travel counts"
"2024-11-08","535485520310127","cyprus","35.0","33.0","351785358793117","greece","39.0","22.0","1663","travel counts"
"2024-11-08","433497307408292","thailand","15.0","101.0","343315869635106","philippines","11.333330555556","123.01666944444","2495","travel counts"
"2024-11-08","2247289335332676","turkey","39.0","36.0","351785358793117","greece","39.0","22.0","4704","travel counts"
"2024-11-08","597585864063467","united arab emirates","23.783333","54.0","343315869635106","philippines","11.333330555556","123.01666944444","2270","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","351785358793117","greece","39.0","22.0","1357","travel counts"
"2024-11-08","817571401952819","qatar","25.269535","51.212767","343315869635106","philippines","11.333330555556","123.01666944444","1262","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","343315869635106","philippines","11.333330555556","123.01666944444","2774","travel counts"
"2024-11-08","2230412020541290","montenegro","42.766667","19.216667","351785358793117","greece","39.0","22.0","1342","travel counts"
"2024-11-08","1246147782210951","australia","-25.0","135.0","343315869635106","philippines","11.333330555556","123.01666944444","1596","travel counts"
"2024-11-08","2272551262804931","albania","41.0","20.0","351785358793117","greece","39.0","22.0","1533","travel counts"
"2024-11-08","852597565113521","united kingdom","54.0","-2.0","351785358793117","greece","39.0","22.0","2291","travel counts"
"2024-11-08","351886962112263","italy","43.0","12.0","351785358793117","greece","39.0","22.0","2684","travel counts"
"2024-11-08","403586003810080","south africa","-29.0","24.0","393732134690462","lesotho","-29.55","28.25","1382","travel counts"
"2024-11-08","345922999375723","bolivia","-17.056869611111","-64.991228611111","2103842606572854","chile","-31.0","-71.0","2293","travel counts"
"2024-11-08","921744301497079","argentina","-34.0","-64.0","2103842606572854","chile","-31.0","-71.0","5466","travel counts"
"2024-11-08","1983580781764432","peru","-8.0","-78.0","2103842606572854","chile","-31.0","-71.0","2463","travel counts"
"2024-11-08","2367165386637842","brazil","-11.0","-53.0","2103842606572854","chile","-31.0","-71.0","1768","travel counts"
"2024-11-08","793335024385721","japan","35.0","136.0","711084376012350","vietnam","14.016666666667","107.9","3014","travel counts"
"2024-11-08","419634095534324","malaysia","2.316667","111.55","711084376012350","vietnam","14.016666666667","107.9","2111","travel counts"
"2024-11-08","346733206197678","indonesia","-0.8349","113.4668","711084376012350","vietnam","14.016666666667","107.9","1361","travel counts"
"2024-11-08","853970694951300","south korea","36.0","128.0","711084376012350","vietnam","14.016666666667","107.9","4152","travel counts"
"2024-11-08","343315869635106","philippines","11.333330555556","123.01666944444","711084376012350","vietnam","14.016666666667","107.9","1491","travel counts"
